bowler,venue,batting_team,dream 11 score,Matches_Played,avg_drm11_score,Economy,strike_rate,bowlerOppositionWiseMatches_Played,bowlerOppositionWiseavg_drm11_score,bowlerOppositionWiseEconomy,bowlerOppositionWisestrike_rate,bowlerVenueMatches_Played,bowlerVenueavg_drm11_score,bowlerVenueEconomy,bowlerVenuestrike_rate,Venue_Matches_Played,Venue_Avg_Batsmen_Strike_Rate,Venue_Avg_Batsmen_Average,Venue_Avg_Bowler_Economy,Venue_Avg_Bowler_Average,Venue_dream11
Pankaj Singh,Rajiv Gandhi International Stadium,Deccan Chargers,24,17,52.52941176470589,8.739549839228296,28.272727272727277,2,27.0,10.2,32.0,1,24.0,7.0,13.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
RP Singh,Rajiv Gandhi International Stadium,Rajasthan Royals,100,82,78.29268292682927,7.159018143009605,18.74,11,80.72727272727273,5.926829268292683,17.571428571428573,7,70.14285714285714,8.74390243902439,23.428571428571427,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
SK Trivedi,Rajiv Gandhi International Stadium,Deccan Chargers,38,75,66.86666666666666,7.090558766859345,21.328767123287676,9,81.11111111111111,6.606741573033708,12.714285714285714,4,86.5,5.67741935483871,15.5,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
SK Warne,Rajiv Gandhi International Stadium,Deccan Chargers,100,54,74.37037037037037,6.9076042518397385,20.383333333333333,7,95.57142857142856,6.654545454545454,12.692307692307692,2,103.0,7.56,12.5,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
SR Watson,Rajiv Gandhi International Stadium,Deccan Chargers,89,105,68.08571428571429,7.218530650444548,19.97196261682243,4,55.0,7.670886075949367,39.5,6,54.66666666666666,8.594594594594595,27.75,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Shahid Afridi,Rajiv Gandhi International Stadium,Rajasthan Royals,123,10,60.7,7.135135135135135,20.55555555555556,2,73.5,6.0,12.333333333333334,5,66.6,6.66,20.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
WPUJC Vaas,Rajiv Gandhi International Stadium,Rajasthan Royals,73,13,91.23076923076924,7.1875,13.090909090909092,3,70.33333333333333,7.970149253731344,22.33333333333333,4,66.0,9.529411764705882,21.25,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
YK Pathan,Rajiv Gandhi International Stadium,Deccan Chargers,72,82,43.46341463414634,6.952702702702703,25.73913043478261,9,54.77777777777778,6.6938775510204085,21.0,5,35.6,8.029411764705882,34.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
A Nehra,Punjab Cricket Association Stadium,Kings XI Punjab,86,88,81.42045454545455,7.361702127659575,16.31404958677686,14,70.28571428571429,7.748201438848921,17.375,5,66.8,8.715789473684211,15.833333333333334,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
B Lee,Punjab Cricket Association Stadium,Mumbai Indians,116,38,71.73684210526316,6.82532751091703,30.53333333333333,7,68.0,7.023529411764706,42.5,7,73.14285714285714,7.674418604651163,28.666666666666668,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
DJ Bravo,Punjab Cricket Association Stadium,Kings XI Punjab,36,158,75.67721518987342,7.605582524271845,15.92270531400966,16,84.75,7.186046511627907,13.23076923076923,6,83.5,6.902255639097745,14.77777777777778,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
DS Kulkarni,Punjab Cricket Association Stadium,Kings XI Punjab,127,92,67.83695652173913,7.560767590618337,20.615384615384617,11,68.9090909090909,8.275862068965518,19.33333333333333,4,75.75,7.955056179775281,17.8,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
Harbhajan Singh,Punjab Cricket Association Stadium,Kings XI Punjab,156,160,70.10625,6.741418764302059,21.714285714285715,22,72.63636363636364,7.229508196721311,20.33333333333333,8,74.625,8.387096774193548,20.666666666666668,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
IK Pathan,Punjab Cricket Association Stadium,Mumbai Indians,118,101,68.76237623762377,7.2948414576431615,21.343434343434343,15,79.0,6.526645768025079,16.789473684210527,12,92.41666666666669,6.891304347826087,13.142857142857142,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
MA Khote,Punjab Cricket Association Stadium,Kings XI Punjab,24,2,55.0,10.2,15.0,1,24.0,11.0,13.0,1,24.0,11.0,13.0,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
PP Chawla,Punjab Cricket Association Stadium,Mumbai Indians,102,180,66.71111111111111,7.702173913043478,19.574468085106385,21,75.42857142857143,7.936363636363636,15.714285714285714,29,65.48275862068965,7.464342313787639,23.37037037037037,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
S Sreesanth,Punjab Cricket Association Stadium,Mumbai Indians,102,44,71.43181818181819,7.045406546990496,22.023255813953487,3,70.0,7.932203389830509,14.75,11,68.0,7.636363636363637,18.33333333333333,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
SM Pollock,Punjab Cricket Association Stadium,Kings XI Punjab,75,13,73.0,6.364285714285714,21.53846153846154,2,71.0,7.395348837209302,21.5,1,75.0,9.36,25.0,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
VRV Singh,Punjab Cricket Association Stadium,Mumbai Indians,75,18,62.66666666666666,8.587601078167117,23.1875,2,97.0,11.28,12.5,6,77.5,7.696551724137931,20.714285714285715,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
A Kumble,M Chinnaswamy Stadium,Rajasthan Royals,50,42,78.45238095238095,6.268565615462869,20.06122448979592,6,100.66666666666669,4.96875,10.666666666666666,12,73.75,7.051546391752577,26.454545454545453,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
JH Kallis,M Chinnaswamy Stadium,Rajasthan Royals,12,89,62.29213483146067,7.410783768760423,24.31081081081081,11,58.81818181818182,6.317180616740088,32.42857142857143,16,67.25,7.535294117647059,24.285714285714285,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
MM Patel,M Chinnaswamy Stadium,Royal Challengers Bangalore,86,63,80.31746031746032,7.250361794500724,16.853658536585368,9,75.0,7.419354838709677,16.90909090909091,5,65.6,8.09433962264151,26.5,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
P Kumar,M Chinnaswamy Stadium,Rajasthan Royals,55,119,69.36134453781513,7.06712172923777,25.852941176470587,12,71.83333333333333,6.371134020618556,29.1,18,76.05555555555556,7.854014598540146,21.63157894736842,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
R Vinay Kumar,M Chinnaswamy Stadium,Rajasthan Royals,26,104,73.375,8.02836230558097,17.212598425196852,14,69.21428571428571,8.288659793814434,19.4,24,77.58333333333333,7.651162790697675,16.125,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
SB Joshi,M Chinnaswamy Stadium,Rajasthan Royals,63,4,32.25,8.945454545454545,55.0,1,63.0,8.526315789473685,19.0,2,49.5,8.594594594594595,37.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
SK Trivedi,M Chinnaswamy Stadium,Royal Challengers Bangalore,77,75,66.86666666666666,7.090558766859345,21.328767123287676,8,69.375,7.301204819277109,18.444444444444443,3,92.33333333333331,5.842105263157895,15.2,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
SK Warne,M Chinnaswamy Stadium,Royal Challengers Bangalore,110,54,74.37037037037037,6.9076042518397385,20.383333333333333,7,81.85714285714286,5.884615384615385,17.333333333333332,2,67.0,5.833333333333333,18.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
SR Watson,M Chinnaswamy Stadium,Royal Challengers Bangalore,143,105,68.08571428571429,7.218530650444548,19.97196261682243,12,67.83333333333333,5.871244635193133,19.416666666666668,17,79.41176470588235,7.475138121546961,15.083333333333334,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
Sohail Tanvir,M Chinnaswamy Stadium,Royal Challengers Bangalore,50,11,110.54545454545456,5.569811320754717,11.041666666666666,2,97.5,4.269230769230769,17.333333333333332,1,50.0,7.2,26.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
YK Pathan,M Chinnaswamy Stadium,Royal Challengers Bangalore,12,82,43.46341463414634,6.952702702702703,25.73913043478261,7,39.57142857142857,8.388349514563107,34.333333333333336,2,12.0,8.5,14.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
Z Khan,M Chinnaswamy Stadium,Rajasthan Royals,73,99,78.35353535353535,7.09402460456942,19.126050420168067,8,79.375,6.12,28.571428571428573,25,82.56,7.350785340314136,16.852941176470587,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
AB Agarkar,MA Chidambaram Stadium,Chennai Super Kings,61,42,59.595238095238095,8.136585365853659,24.848484848484848,6,48.333333333333336,7.853658536585366,61.5,3,51.333333333333336,8.836363636363636,27.5,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
AB Dinda,MA Chidambaram Stadium,Chennai Super Kings,40,75,71.46666666666667,7.502831969792322,19.37804878048781,7,55.142857142857146,7.762237762237762,35.75,3,54.66666666666666,8.105263157894736,28.5,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
DJ Hussey,MA Chidambaram Stadium,Chennai Super Kings,12,26,33.61538461538461,8.674922600619196,32.3,6,35.666666666666664,7.875,40.0,4,31.75,7.959183673469388,49.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
I Sharma,MA Chidambaram Stadium,Chennai Super Kings,40,101,68.01980198019803,7.420560747663552,26.75,11,55.63636363636363,9.177966101694915,39.333333333333336,5,47.8,8.69158878504673,107.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
JDP Oram,MA Chidambaram Stadium,Kolkata Knight Riders,123,14,57.21428571428572,8.40983606557377,18.76923076923077,1,123.0,8.0,8.0,2,100.0,9.96,12.5,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
Joginder Sharma,MA Chidambaram Stadium,Kolkata Knight Riders,102,15,56.6,8.867647058823529,20.923076923076923,1,102.0,6.923076923076923,13.0,4,74.25,9.0,18.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
LR Shukla,MA Chidambaram Stadium,Chennai Super Kings,24,27,39.14814814814815,7.895705521472393,19.176470588235293,5,38.8,8.301369863013699,36.5,3,16.0,8.5,27.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
M Kartik,MA Chidambaram Stadium,Chennai Super Kings,36,55,61.43636363636364,6.807106598984771,30.307692307692307,9,53.44444444444444,7.484536082474227,64.66666666666667,4,42.0,8.214285714285714,88.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
M Muralitharan,MA Chidambaram Stadium,Kolkata Knight Riders,72,66,75.31818181818181,6.2314990512333965,23.59701492537313,10,66.9,6.2631578947368425,32.57142857142857,14,78.71428571428571,6.401114206128134,25.642857142857142,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
MS Gony,MA Chidambaram Stadium,Kolkata Knight Riders,98,44,65.38636363636364,8.108108108108109,23.71794871794872,5,67.2,7.444444444444445,27.0,10,66.0,8.019512195121951,25.625,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
Mohammad Hafeez,MA Chidambaram Stadium,Chennai Super Kings,26,4,47.5,5.809523809523809,31.5,1,26.0,6.923076923076923,14.0,1,26.0,6.923076923076923,14.0,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
P Amarnath,MA Chidambaram Stadium,Kolkata Knight Riders,98,6,71.83333333333333,10.727272727272728,18.857142857142858,1,98.0,7.25,12.0,3,74.66666666666667,11.0,16.5,76,121.56133828996283,1.2156133828996285,7.29368029739777,1.2156133828996285,296.75
A Nehra,Dr DY Patil Sports Academy,Deccan Chargers,24,88,81.42045454545455,7.361702127659575,16.31404958677686,8,73.625,8.432432432432432,20.55555555555556,3,90.66666666666669,6.333333333333333,9.0,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
AM Nayar,Dr DY Patil Sports Academy,Deccan Chargers,8,19,36.578947368421055,7.807531380753138,26.55555555555556,3,27.0,9.483870967741936,31.0,2,37.5,9.857142857142858,28.0,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
D Kalyankrishna,Dr DY Patil Sports Academy,Mumbai Indians,24,3,50.0,10.2,25.0,1,24.0,11.5,13.0,1,24.0,11.5,13.0,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
DJ Bravo,Dr DY Patil Sports Academy,Deccan Chargers,30,158,75.67721518987342,7.605582524271845,15.92270531400966,8,65.5,7.521739130434782,13.8,8,68.125,7.615384615384615,17.333333333333332,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
DNT Zoysa,Dr DY Patil Sports Academy,Mumbai Indians,77,3,62.66666666666666,8.347826086956522,34.5,2,57.5,8.533333333333333,45.0,1,77.0,6.461538461538462,26.0,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
DS Kulkarni,Dr DY Patil Sports Academy,Deccan Chargers,12,92,67.83695652173913,7.560767590618337,20.615384615384617,4,59.0,6.476190476190476,15.75,4,69.25,5.82089552238806,13.4,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
PP Ojha,Dr DY Patil Sports Academy,Mumbai Indians,24,90,71.23333333333333,6.974807197943445,19.646464646464647,7,77.85714285714286,5.734177215189874,17.555555555555557,6,70.66666666666667,6.458015267175573,21.83333333333333,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
RP Singh,Dr DY Patil Sports Academy,Mumbai Indians,120,82,78.29268292682927,7.159018143009605,18.74,8,96.75,6.246153846153846,13.928571428571429,5,87.0,6.793388429752066,17.285714285714285,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
SB Bangar,Dr DY Patil Sports Academy,Mumbai Indians,96,9,51.11111111111112,8.313725490196079,25.5,1,96.0,8.5,12.0,1,96.0,8.5,12.0,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
SD Chitnis,Dr DY Patil Sports Academy,Deccan Chargers,26,2,63.0,8.526315789473685,19.0,1,26.0,8.76923076923077,14.0,1,26.0,8.76923076923077,14.0,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
SM Pollock,Dr DY Patil Sports Academy,Deccan Chargers,18,13,73.0,6.364285714285714,21.53846153846154,1,18.0,16.5,13.0,3,64.33333333333333,7.555555555555555,18.0,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
ST Jayasuriya,Dr DY Patil Sports Academy,Deccan Chargers,24,21,49.23809523809524,7.475083056478406,18.8125,4,45.0,7.970149253731344,33.5,3,18.0,10.0,33.0,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
Shahid Afridi,Dr DY Patil Sports Academy,Mumbai Indians,112,10,60.7,7.135135135135135,20.55555555555556,2,111.0,6.36,12.5,1,112.0,7.44,12.5,37,120.1281186783547,1.201281186783547,7.207687120701281,1.201281186783547,287.0
B Lee,Punjab Cricket Association Stadium,Delhi Daredevils,73,38,71.73684210526316,6.82532751091703,30.53333333333333,7,88.57142857142857,6.7317073170731705,16.4,7,73.14285714285714,7.674418604651163,28.666666666666668,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
GD McGrath,Punjab Cricket Association Stadium,Kings XI Punjab,83,14,78.71428571428571,6.419452887537994,23.5,2,66.0,7.833333333333333,18.0,1,83.0,7.25,24.0,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
IK Pathan,Punjab Cricket Association Stadium,Delhi Daredevils,125,101,68.76237623762377,7.2948414576431615,21.343434343434343,8,71.25,5.653846153846154,15.6,12,92.41666666666669,6.891304347826087,13.142857142857142,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
MF Maharoof,Punjab Cricket Association Stadium,Kings XI Punjab,38,20,89.55,6.72108843537415,13.363636363636363,5,65.8,7.419354838709677,18.6,2,88.5,8.666666666666666,15.0,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
Mohammad Asif,Punjab Cricket Association Stadium,Kings XI Punjab,100,8,79.625,8.71356783919598,22.11111111111111,1,100.0,9.12,12.5,1,100.0,9.12,12.5,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
PP Chawla,Punjab Cricket Association Stadium,Delhi Daredevils,50,180,66.71111111111111,7.702173913043478,19.574468085106385,19,68.89473684210526,7.276595744680851,17.904761904761905,29,65.48275862068965,7.464342313787639,23.37037037037037,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
R Bhatia,Punjab Cricket Association Stadium,Kings XI Punjab,45,91,59.64835164835165,7.173991571342564,20.25609756097561,11,55.81818181818182,6.67741935483871,23.25,3,64.33333333333333,6.0,18.666666666666668,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
S Sreesanth,Punjab Cricket Association Stadium,Delhi Daredevils,18,44,71.43181818181819,7.045406546990496,22.023255813953487,7,80.0,5.433962264150943,19.875,11,68.0,7.636363636363637,18.33333333333333,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
Shoaib Malik,Punjab Cricket Association Stadium,Kings XI Punjab,73,5,33.2,7.9655172413793105,29.0,1,73.0,7.25,24.0,1,73.0,7.25,24.0,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
VRV Singh,Punjab Cricket Association Stadium,Delhi Daredevils,123,18,62.66666666666666,8.587601078167117,23.1875,3,51.66666666666666,9.209302325581396,14.333333333333334,6,77.5,7.696551724137931,20.714285714285715,61,130.76126001657917,1.3076126001657915,7.84567560099475,1.3076126001657915,323.4918032786885
